SYMBOL	foldChange
SSH1	-0.15550647
CYHR1	-0.200332895
CSAG1	-1.169227979
MMP23B	0.625778382
PLXNB2	-0.207901607
SLAMF7	-0.502032806
A2M	0.426182798
FAAH	0.359558809
CXCL3	-0.481183703
ARID2	0.166303466
METTL5	0.214519886
GTF3A	-0.199460319
RORA	0.368994695
CIB3	0.40841271
BRDT	0.49236442
SLC25A18	0.308979093
RAMP1	0.509146799
PIGK	-0.20575954
CNTN5	-0.305380171
HAPLN3	-0.394499185
CFD	-0.447617775
FCAR	-0.383462545
TEX261	-0.15622035
PRSS35	0.618889307
FCER1A	-0.588114088
ZNF414	0.222880137
CDKL3	0.264276149
LCTL	0.507070796
ENO2	0.440083588
SLC25A36	0.206863944
USP41	0.392154112
GCGR	0.461691777
TAL1	-0.332627099
ENAM	0.355322973
C1QL1	0.513886443
OR10A2	-0.312514507
SYTL4	-0.303141423
GCM1	0.397171697
HPS5	-0.126901765
IL12B	-0.262680656
PITX3	0.454073842
CNNM1	0.496253646
CBWD3	0.177778972
SNCAIP	0.462365824
ZNF319	-0.151306979
COL4A3	0.36773727
VCX3A	-0.82560196
GMPPB	-0.17124741
APBA1	-0.345637391
CLSTN2	0.49988682
IER3	-0.46640947
SLC24A4	0.307905031
FEM1B	-0.159015115
DOCK11	-0.202187783
APOBEC3D	-0.352288435
MAGEC1	-0.94396901
APC2	0.352785627
SRR	-0.241191025
LAS1L	-0.16570514
MOSPD2	-0.196516711
LENG8	0.203017928
MARS2	0.219592021
RNF151	-0.338868499
MCOLN1	-0.186177226
MAP3K13	0.193309472
CLIC4	0.246059502
TERF2	0.1274559
LRRC23	-0.254620409
RGS9	0.421100112
KIF24	0.270845802
ST6GAL2	-0.723760223
KLHL2	0.264274304
SCLY	0.247563129
KIF20A	0.232202272
GABPB2	0.235928694
UBE2Q2	0.23414953
COL8A1	-0.46296337
IL2RB	-0.401422362
FBXO9	0.157897615
FIGNL1	0.247536253
HEXIM2	-0.195640545
TCL1A	-0.410417958
CLDN23	-0.408497658
SBF2	0.177568691
SPCS2	0.172707365
ZNF552	-0.163737665
ANAPC11	-0.177422997
UHRF1	0.269801017
CEACAM21	-0.367475051
SUSD3	-0.35695914
CNN3	-0.269547334
SYNCRIP	0.174885531
KIAA1671	0.268006632
RAB3GAP2	0.168249407
CNOT6L	0.134160436
DHODH	0.199760002
CKMT1B	0.555215472
NDUFA2	-0.200717546
ZNF668	-0.219482916
CRLF1	0.447388723
ZDHHC15	0.508272358
BCL7C	-0.183206228
PEX26	-0.171578944
HERC1	-0.175514611
PPIA	0.167360464
SORT1	-0.301119713
OXTR	-0.458943429
EXOC7	-0.150174842
CHRNA6	-0.396165479
PAFAH1B2	0.162216438
IRS1	0.256200823
C12orf43	0.173215669
TYSND1	0.224603526
ATAD3B	0.234282215
GPR87	0.423154129
GLB1	-0.186278784
BBS4	-0.185001447
CCL13	-0.754945597
NOX1	0.310613235
NRTN	0.603303401
CYP39A1	-0.553267725
PDE4B	-0.345960493
DIO3	0.582204277
PPIL1	0.235113043
ANXA10	-0.400538631
ZNF432	0.163250854
MAP3K5	-0.27921802
NUP43	0.171424061
NUDT6	-0.25008341
RPL23AP7	-0.260663761
ST3GAL6	-0.288088772
ALAS2	-0.507049668
AFF3	0.426971756
GPR85	-0.377741918
SBSN	-0.544440973
SLC2A14	0.387018569
MYL4	-0.573236338
BCL2	-0.281764141
FANCB	0.287533159
ZNF85	0.282142961
XKR6	-0.429696729
ZNF23	0.240924818
SYNE1	-0.229385547
KIR3DL1	-0.263909513
MRPL48	0.173457891
NOMO3	0.325178557
NFKBIL1	0.218168554
GDF15	-0.453404279
LYPLA2	-0.154080503
MON1A	-0.164819728
CD80	-0.421452429
ALDH1L2	0.34601761
FKBP11	0.310143284
PKP1	0.794661053
ZBTB3	-0.147780733
POLR3E	0.164310103
TBX1	0.490683478
SOCS7	0.18397204
MTMR6	0.241987334
ELOVL3	-0.46297162
FYTTD1	0.194449634
DUSP22	-0.186150685
RNASEH2A	0.23348659
BMP2KL	-0.311234714
FBXO43	0.316826595
SLC37A4	0.236500359
SLC19A1	0.28939923
RBM12B	0.187096945
RGS3	-0.193527935
WNT10B	0.550391595
KRTAP5.9	0.324966992
HTRA4	-0.382493086
SPG21	-0.129391925
RFC3	0.187442609
NEDD9	-0.311576641
FOLR3	-0.601314149
CYB5D2	-0.209899976
ZCCHC4	0.182307911
AGPAT3	-0.249960475
LRP2BP	0.310009555
LARP6	0.224353024
CACNA1H	0.486714632
STOX1	0.45831732
GUCY1A2	-0.424233227
C8orf37	0.239203315
ZNF215	-0.47136508
ANKRD30B	0.299133561
BRD4	0.177888496
SLC35F2	0.31367998
MGAT4A	-0.298138553
ACOT12	-0.216603204
SLC2A8	-0.199505287
GABRA1	0.251712002
ATF3	0.348121566
ZNF92	0.257169898
CAPN5	-0.238684449
ATP6V1H	-0.200851927
RNF113A	-0.183393576
CCDC71	-0.170091557
LDB1	-0.169866724
CAMK2B	0.374543886
TMPRSS13	0.225036362
ZNF16	-0.260515298
CRLF3	-0.16706998
RBM33	0.161158498
FAM83A	0.219896876
SERHL2	0.246498524
PKD2L1	-0.372515113
LIX1L	-0.194107714
ETS2	-0.248933646
STARD3	-0.145281415
POR	-0.19606875
PHLDA1	-0.317183046
SYVN1	0.153512483
PPARA	-0.209745595
EPN2	-0.274880491
SGTA	0.159992952
LPA	0.178603354
NOS1	0.44109581
MMP13	-0.717167011
AMOT	0.272087818
EFHD1	0.5542909
ARHGEF10	0.222256979
TERF1	0.17189824
MAMDC4	0.306038707
JPH2	-0.50139777
IMPACT	0.224506561
TMEM109	-0.136455711
HHAT	0.369408414
DPYD	-0.326979443
NTAN1	-0.160573473
HMOX2	-0.178958084
SLC9A2	0.648057231
FGD4	-0.27600753
ODF3L1	0.350628256
RBM22	0.140278692
USP35	-0.222459884
HOXA4	0.227538113
TUBB2B	0.52399489
TAF1B	0.152056314
HOMER2	0.478690161
ACTR2	-0.192436276
KRT6C	-0.157588649
PTPN18	-0.184858777
EPM2AIP1	-0.212987486
TRIM65	-0.161816737
ATP13A4	0.19886794
CCDC50	0.181047986
FOXC1	0.354911551
JAG2	0.333550243
CCDC63	0.308283845
AQP4	0.352849272
TMC3	0.232433846
ZNF382	0.280143677
TUBG2	-0.201668312
CKAP5	0.165539374
CHRDL2	0.621297524
CTAG1B	-0.449274954
PF4	-0.523110153
ZNF598	0.162564119
PNLIP	0.381707563
RPS21	0.245504477
RAB12	-0.153276728
PRDM11	0.255106918
EGF	0.458429077
C1orf116	0.292974743
TREML1	-0.38599683
KCTD9	0.218134377
VPS37C	-0.158257942
PFKFB4	0.33568155
GTF2B	-0.153416828
ADARB1	-0.221658994
CNOT1	0.140067436
RAC3	0.437592265
COX4I2	-0.363080509
TSEN34	-0.163713345
MPP7	0.365169968
ZMAT2	-0.171819892
AARSD1	0.185565325
CALCA	0.553205318
E2F8	0.27486693
GALK1	-0.20465345
KREMEN2	0.35787654
RPGR	0.230805321
SERPINA12	-0.4747518
FRMPD2	0.181425585
RBBP7	0.290439722
PHACTR1	-0.248327054
SESN3	0.253526515
TBC1D16	-0.195565414
ARL13A	0.318593898
SLC5A1	0.197195944
TPSG1	0.344159034
WDR7	-0.19256936
IL1RAP	0.331437549
TNPO2	0.204889604
GEM	-0.435653144
HMX1	0.524919755
KCNV1	0.244388948
CCNT2	0.159817918
PRDM13	0.504154651
SNRPN	0.343491167
VIP	-0.404993948
SPATA21	0.321606964
TTLL4	0.177318508
NPHP1	0.245726739
FGF17	-0.369361362
SAG	0.224224225
STXBP2	-0.299110587
ARHGEF10L	-0.167285295
COL4A2	-0.260375203
NMNAT2	-0.363420627
WDR5B	0.201746985
CLIC6	-0.571572106
NUMBL	0.217577754
ABCA7	-0.27572124
CSTA	-0.396609536
ERBB2	0.371020232
RPS27A	0.177954864
UNC93B1	-0.241646097
B3GALT5	-0.299182858
PCBP1	0.13611362
DSCR8	-0.822501561
KRTCAP2	-0.20000684
ZBTB26	0.19295465
LY9	-0.257709047
USF2	-0.163365568
PLSCR1	0.291054221
NODAL	0.332512023
HCG27	0.311073344
PSMA4	0.174607434
ZNF333	0.188825688
LEMD1	0.415241126
ADAM20	0.192327362
SIRPB1	-0.3574376
TTC7A	-0.183361487
ZNF3	-0.155019199
ACOX2	-0.44632544
EXOC2	-0.163525466
SUMF2	0.216556412
XPOT	0.186205633
CILP	-0.583251607
NPLOC4	-0.146344111
TFAP2B	0.453541326
DPYSL5	0.453269334
NKPD1	0.276907917
TEX13A	-0.119945469
NPHP4	0.202335631
RYR1	0.488350007
DDX4	0.323030264
IGSF11	0.592941797
SHPRH	0.253194266
SLC39A5	0.226428717
PRDX5	-0.198332248
NKX2.3	0.404731719
ZNF302	0.218259917
ZNF253	0.208075766
RBKS	-0.279460028
GUCA1A	-0.504948375
MCC	0.223350071
CAST	0.166695388
CD79A	-0.449965106
SYNJ2	0.250399355
CHMP5	0.19363673
TAS2R9	0.172810822
INPP5A	0.188044909
KCNS2	-0.183332408
ZBTB7A	-0.181342154
ZNF354A	0.19689495
VAC14	-0.179484607
CSNK1G3	0.138434276
DMAP1	-0.146946227
CASK	-0.200863336
SLC6A3	0.484991043
GDPD2	0.319650671
TBX20	0.599651691
EMILIN2	-0.211837677
MID1IP1	-0.234198067
PAPOLB	0.169484665
CYP2R1	-0.194422097
INPP4A	0.204798029
TMEM92	-0.424951231
WRN	0.20523165
OR51V1	0.192188343
ASB13	-0.173740821
ABHD6	-0.191365574
SLC25A32	0.167800256
VPS33B	-0.148113046
AMZ2	-0.155017855
LHPP	-0.242361819
BHLHB9	0.247572772
ZHX3	-0.166508453
PRRX1	-0.368483369
FUNDC2	-0.165846598
HOXD13	0.439831968
SLC35E3	0.252594587
ZNF41	-0.190675666
TIRAP	-0.158601477
TNFRSF21	-0.305680487
EFNA3	0.273505597
ATG10	0.187613276
TMEM117	0.235770728
POGZ	0.174122492
CDK5R1	0.287993511
LHX4	0.289014066
COQ3	0.195967617
TBX6	-0.23742821
SYT4	0.34129451
CLTC	0.221882632
EPX	-0.244992862
ADAMDEC1	-0.624563416
FSIP1	0.275658301
TBX5	0.439483775
NES	0.364646283
LRIG1	-0.483157714
CASC4	0.180461313
ARHGAP21	0.199928115
NANOG	0.212237546
ALX3	0.689264067
FREM2	0.421094191
CLUL1	-0.271231854
ARRDC2	-0.159849729
RAB42	-0.204707423
TNFAIP8	-0.209283594
CTCFL	0.592655866
LAMC2	-0.474272133
CCDC68	0.488614048
MYO9A	0.196769859
IL1RAPL1	-0.441095701
ORMDL3	-0.166428496
KRTAP5.11	-0.185288679
GOLT1B	0.22677337
PDHA2	-0.090770814
NPY1R	0.615712448
SET	0.164466771
HSH2D	-0.442507099
SLC22A18	-0.312909599
ZNF367	0.234548147
SCUBE3	0.512460898
ZNF17	-0.219638011
WDR70	0.166941821
RPH3A	0.186700514
APLP1	0.353903986
JRK	0.20840727
ZNF100	0.220480153
SGIP1	-0.327031933
GGA2	-0.13796323
STRA6	-0.565670119
PPP4R2	0.176740682
ITPKA	0.347259439
DIRAS3	-0.432233721
INE1	0.254091921
AUP1	0.126051494
STK11IP	0.165163481
NCR1	-0.467279191
CPNE5	0.400023198
SYT14	0.298875595
PLA2G5	-0.522356346
RAVER2	0.296461313
GPR152	-0.22722135
TRPC2	-0.356036445
SNRPC	0.174950016
DDX3Y	1.092180556
EPGN	-0.190313545
FRMD4B	-0.213221331
HBD	-0.489959368
NPAS3	-0.511529397
ARNT	-0.183997729
TRADD	-0.1925188
GOLGA4	0.217504555
MIP	0.366205627
WDR73	0.210236965
CDR2	-0.166257546
MFSD3	-0.253970403
BARHL2	0.309280028
MSTO1	0.242563475
YPEL1	0.282022035
TBC1D22A	-0.172383058
ADORA1	-0.400379451
PIP5K1C	-0.171246639
RNF148	-0.377732636
TPR	0.173835095
SMS	-0.215527283
WWP1	0.240329319
ZNF12	0.202875548
TCEA1	0.170097265
PLAC4	-0.282366585
CCDC42	-0.420793936
RNF125	-0.272815745
ATG9B	0.306951594
MRPS18A	-0.223116989
DCUN1D1	0.14817124
ZNF638	0.141555238
TTC12	0.322905118
MALL	-0.363049385
FA2H	0.187022257
PSMD6	0.16280305
OR1F1	-0.312271216
FUT5	0.113796046
ZMYND11	0.190730219
DLL4	-0.259268607
CLTCL1	-0.285295936
OCM	-0.429917197
NBR1	-0.12018917
CH25H	-0.630907084
FIGLA	0.253100877
HES1	-0.271172997
PSENEN	-0.183779625
PAX7	0.562646388
C9orf43	0.268839004
MMP17	-0.441594953
APBA3	-0.190897038
ZDHHC18	-0.12487789
YPEL4	-0.272686308
ZFHX2	0.297291496
COX7B	0.288350791
EPO	-0.381841718
EGFL8	0.273185205
DLGAP4	0.147844261
NT5C2	0.177139681
OLFML1	-0.508747661
RIMBP2	0.456837886
HOXD12	0.409492438
IFITM5	1.06414859
ZP2	-0.264697449
TCF4	-0.248243435
LIAS	0.191280121
CCDC25	0.17118623
GCC2	0.181640362
UBQLN1	0.122331418
YTHDC1	0.108738466
PERP	0.514222231
CNKSR2	0.512836008
NSMAF	-0.161320615
MLF2	-0.156479516
UBE2S	0.236426286
F5	-0.663212119
PRMT2	-0.201156976
NUDT19	0.204427998
AP3B2	0.332223032
VEGFB	-0.15297853
ZNF536	0.536846464
AZU1	0.404083206
FXYD2	-0.285693698
GDPD5	-0.223941302
C1orf50	-0.157002401
PDGFD	0.418094544
AKT1S1	0.156993521
STAT1	-0.285575147
FGF11	0.43940678
EIF4EBP1	0.230854892
GRM2	0.331104452
SCRN2	0.191850926
HPS1	-0.185274563
PTGES	0.500517116
NUDT18	-0.275234769
DNAJB4	0.238575611
OR2AE1	-0.366759592
NDUFA13	-0.229398549
SLC10A6	-0.327746647
LIF	-0.498749813
CLEC4F	0.387730566
PCDH10	-0.604545816
TTC23	-0.193575267
CYP2C8	0.538731083
CYP8B1	0.159069242
VPS36	0.204190218
HMBOX1	0.186669303
CNFN	0.524940854
CCNB2	0.243295403
MTMR11	-0.284578347
ARL4C	-0.29167621
UGP2	0.175915025
PRKACA	-0.130761685
APOC3	0.319945053
NFE2	-0.475039449
ADAM2	0.251798556
CA9	0.797412834
ANKRD17	0.138611549
RABL2A	-0.186964302
SRCAP	-0.146922974
ITSN1	-0.158063733
GCNT4	-0.337074014
ZNF165	0.312628371
LBR	0.172482212
C18orf25	0.160363068
SSR3	0.181813232
C10orf67	0.337445624
RXRG	0.51351359
THEG	0.301692211
KCNB2	0.341135485
DNAH11	-0.419945054
TNRC6C	0.201736953
ZNF558	0.217332459
COMMD6	-0.181552072
CDH23	0.544464103
RTN4R	0.464219734
PRKD2	-0.148707061
CHST8	0.478070882
FAM81B	0.247617338
GTF2A1	0.166781393
ZMAT1	-0.321251917
OTOA	-0.250229318
SUGT1	0.161927063
CDRT15	-0.514379918
VGLL3	-0.596276983
RPS6KB1	0.153476248
HHLA3	-0.186363819
BID	0.166298247
SSX1	-0.914666534
TGFBRAP1	-0.164113047
GNA12	-0.137083825
MTFR1	0.175129861
C10orf90	-0.352970655
ENO1	0.228142139
ANK1	-0.469972717
CPNE4	0.274954873
NR2F6	0.190437436
TBL3	-0.167364616
SLC1A6	0.200527511
DNAH3	-0.34541293
SEC24D	0.32023272
STYXL1	-0.178205025
BNIP1	0.187836259
TAF2	0.194397056
NRN1	0.314371701
NT5DC2	-0.249427397
STON1	0.257016778
OTP	0.208211929
CYB561D1	-0.172825142
PLAGL2	0.170655157
SNX3	-0.131611721
STEAP4	-0.450791575
ART1	0.24156424
LCE4A	-0.136694568
SCG2	-0.645818008
ZMYM5	0.182620933
AZIN1	0.172908892
BCAR1	-0.171932387
ZNF555	0.218293684
OR52M1	-0.159253612
IFIT3	-0.31005894
WDR49	0.348725443
PLA2R1	-0.351225897
MAGEA12	-0.953630163
C6orf118	0.413990207
MRPL34	-0.169713243
TAF3	0.138597223
XCL2	-0.516113038
LMOD1	-0.31258019
RBM4	0.168714824
SORBS2	0.332887777
KIT	0.353569721
CLDN18	0.279309261
ANKMY1	0.18422789
HIF3A	0.446014163
EXTL1	0.485107241
DYNC1I2	-0.163612034
HSPA12A	0.406950757
SLC7A8	-0.380349906
CCNE2	0.303969867
CA13	0.306268205
KPNA1	0.130320793
CDH11	0.311747707
CHD6	0.16099131
NFIX	0.370540313
PCSK1N	0.728083496
ARL5C	-0.117286524
UPF2	0.154122242
TRIM62	-0.195175834
RAG2	-0.128394934
S100A12	0.536348801
ZBTB12	0.21843302
PAFAH1B1	-0.172408024
FBXO36	0.273020393
PRDM7	0.24159569
POLD2	0.14996005
TTC13	0.174152442
CABP1	0.444047979
BBS5	0.213884061
MCAM	0.272974116
BDKRB1	-0.449061096
PTGER4	-0.3136915
AP3M1	0.140275005
PANX1	-0.207489625
MTHFD2L	0.216776031
PRODH2	-0.253901464
SFT2D2	-0.175373545
RHOBTB3	0.197402676
XK	0.364461077
ATXN2L	0.133001984
MYL5	-0.231218769
PCDHGA9	0.352864669
PGM3	0.221714371
CLEC12B	-0.20143735
EID3	0.354785238
NPFFR2	-0.614604693
NEK11	-0.279041333
SOAT1	0.166353779
IL10	-0.360124919
GHRL	-0.285320614
GHRHR	-0.266145438
A3GALT2	0.395874178
TTC1	-0.154066
EMX1	0.303037988
RTN3	0.143034872
ABCD1	-0.213885878
CPB1	-0.55073384
SERPINB9	-0.266250879
TMED10	-0.142592844
PROP1	0.25438069
C1QL3	0.396517751
PLSCR2	0.221738724
SERPINB6	-0.150983548
TRAM1L1	0.399802667
ANXA4	0.230512876
UBE2I	-0.113234943
ETS1	-0.219582728
TGM1	0.267441563
ZNF517	-0.272792502
OSMR	-0.300406417
RTN4RL2	0.423895458
ZNF629	-0.142011086
HRK	0.381436074
LSG1	-0.131782632
ARHGEF9	-0.185791562
TAS2R7	-0.076624613
SYT17	-0.323387508
SMG1	0.145849886
CD58	-0.208949145
HARS2	-0.158874427
SYT3	0.345355393
PCDHB1	0.194456685
C1orf52	-0.162291347
ZNF436	-0.15698743
RNF31	-0.163328104
CLDN4	0.326414521
DDX23	-0.130385377
PLCG2	-0.243367052
ZFAND1	0.166158426
HLA.G	0.344525493
FOXF1	0.5559146
DNTTIP2	0.147214723
CARF	0.221272671
CREB3L3	0.224535637
DNAJB13	0.230512687
SLC4A10	0.302152476
DHX30	-0.112847468
IRF2	-0.149353342
CYBRD1	-0.277812715
STXBP5	-0.220192468
RNF186	0.275014905
NDOR1	0.157720925
DPT	-0.664963573
C4BPA	0.319623213
DRD4	0.493352312
SLC6A6	-0.247450757
NOL11	0.163450906
NUDT4	0.151555259
ACTL8	0.580844819
RPL38	0.185609821
LRG1	-0.360906642
RNF5P1	0.233628488
RAG1	0.244513575
C1orf127	-0.311462731
RIOK1	0.153047656
UHMK1	0.15163112
CBX3	0.133042876
CCDC69	-0.301643866
DUSP11	-0.116059369
WWC2	0.212144302
ARL16	0.182989593
EEF1B2	0.197693819
PCSK2	0.435086679
DNAH10	0.394852944
UBE2E1	0.154037341
REEP4	0.171431699
MRPS30	0.162202077
LENG9	0.243170783
HIC1	-0.286789705
MC3R	-0.263268711
FBXO42	0.122988147
PEBP4	-0.443772908
SPATA9	-0.246155778
STS	-0.202076317
PLEKHG4	0.32327783
UNC5CL	0.329960007
RPL36	0.200521608
MLANA	0.349388067
LCE3A	-0.600345586
FOXN1	-0.172912524
RECQL	0.204666196
ZNF619	-0.189195615
WNT6	0.520509948
MORC2	0.146737543
NXF3	-0.321038372
SLC25A23	0.330828966
OSTM1	-0.225070375
ARG2	0.35436395
TAF1C	0.159235124
GALNT8	0.291704758
TBL1X	-0.231420447
GRAMD1C	0.274551853
HOXC5	0.308451771
ECHDC1	0.132952886
MNDA	-0.369971487
ELL	0.150600036
DOC2A	0.24820542
ASH1L	0.198013421
TRIM17	0.516740717
NUAK2	-0.262191656
RTEL1	0.242146623
GPC5	0.295366178
RNF121	-0.137307358
SDCBP2	0.229910891
KIFAP3	-0.204641868
ZNF76	-0.149068958
TSPAN18	-0.344706332
GPR68	-0.345693674
GPSM1	0.217803917
PSMD2	-0.129435769
SEMA6C	0.270210407
ZNF213	-0.169902592
PPFIBP2	0.339706746
CYYR1	-0.259633823
PPIB	-0.192053108
FANCM	0.172230532
BOK	0.324566666
MFAP1	0.163146979
PCSK6	0.312858772
IFT81	0.173648072
FAM32A	-0.156796404
ZNF582	0.227548178
PRDM15	0.144379831
WRNIP1	0.149143536
SDHD	0.19454173
SLC30A2	-0.5087184
SMPD2	-0.180222988
DOCK9	-0.217713537
ATP11A	0.260486054
PC	0.185083655
BMX	-0.308413256
TMEM98	-0.210560414
LYST	-0.184810916
PAIP2	0.119147901
KLRC4	-0.243805638
ANKRD35	-0.401925114
SCT	0.520309747
GADL1	0.336909431
DDX31	0.157297344
TGIF2LX	-0.388237721
GLG1	0.180697416
ARHGEF1	-0.12581185
MAPK1	-0.136301506
PHYHIPL	0.465429032
OR51A7	0.191688486
TGFBR3	-0.268675311
CPA1	0.327673559
BIK	0.42478022
REL	0.209762128
GABRG3	0.250413093
UTP14A	-0.156616062
FGF21	0.347984707
CLEC4C	-0.356203624
UROC1	0.21563205
YIPF2	0.186558569
C20orf194	-0.146984877
SH3GL2	-0.63939362
KCNA5	0.275383769
ZNF350	0.175523431
TGFBR1	-0.165909584
JARID2	0.182298896
LYPD3	-0.35178177
LANCL1	0.177918159
ARF1	0.124334765
DSCR9	0.270782065
GNA14	-0.333856219
TMEM40	0.215161839
GPSM2	0.252540073
PLEKHA8	-0.178547834
VAMP3	-0.127614477
LIMS2	-0.265258883
MAGEB10	-0.418859527
SCML2	0.423331918
MLX	0.134659369
ELMO2	-0.126322916
ABCF3	-0.12111218
ZNF610	0.249282601
FAM3C	-0.213722304
HSPB2	0.517039284
GRK7	0.258056094
TCF3	0.181205684
CXXC5	-0.223023533
GATA1	0.235452874
SMARCA5	0.166437297
CACNG4	0.7213847
FOXD1	0.307016738
SELP	0.446592906
TAS2R13	0.209619158
SSBP1	0.183022542
FAM90A1	0.331641565
LAMB3	-0.32729671
SCGN	-0.318630849
TMEM51	-0.205804199
EPHX1	-0.238358948
FMO2	-0.436891452
STK11	-0.125745749
CATSPER3	0.338842272
TRAFD1	-0.147303626
INSIG2	0.209922411
APOBEC3A	0.37164331
TIMM22	-0.173210229
ADRM1	0.148240447
RTP1	0.166112478
ZNF609	0.140203111
CD200	-0.350692092
OR1N1	-0.143697308
PRPS2	0.184766686
TUBG1	0.160308543
NHLRC1	0.287515297
UPB1	0.246793544
PDZRN3	0.535721431
ATPAF1	0.140113906
ZNF510	0.153632933
TNR	0.531443211
B4GALT2	-0.117998507
NUP205	0.158558341
ITLN2	0.422549061
LRRC39	0.369927928
CCKAR	-0.70634921
FCN1	-0.449743242
HAO1	-0.253730182
WDR24	-0.175949189
STAC3	-0.397148564
SNAI1	0.314291457
ZNF180	-0.168997724
MAD2L1	0.214896571
GPR75	0.245922977
TMEM64	-0.230693265
AFMID	0.184618313
SGCD	0.263011418
STOML1	-0.191517198
RPE65	-0.223722408
NPAT	0.192132388
NDUFA9	-0.200471393
KCTD1	0.206296514
LRRC15	-0.480861645
COL8A2	-0.657354135
KCNK12	0.375642054
PURA	0.171658128
CHAF1B	0.237398921
STRBP	0.228790232
SLC5A7	0.096900489
RAD17	-0.155694543
NFATC3	0.161060713
SENP1	0.156280056
HEG1	-0.208127994
SREBF2	0.194771657
PLD4	-0.344495728
DNM1L	0.140927836
C1orf122	-0.15777433
EEF2	0.193309373
ZNF134	-0.159219694
BAK1	-0.117090305
FABP4	-0.594660954
TAS1R1	-0.444727998
GALNT10	-0.230874342
TMEM54	-0.326564835
TIMM8B	0.219085927
CREBBP	0.151847198
KLHL26	0.166380377
MAFB	-0.251267423
HECA	0.190144181
PCDHGA3	-0.454189231
STK35	0.162300016
CSNK1G2	-0.157443862
SAT2	0.242305325
SLC10A1	0.281894937
MRPS28	0.196518016
RSPO2	0.594704869
GALNT11	-0.174501126
ICAM1	-0.327794842
SH2D4A	0.316248899
SLIT3	-0.312199905
CARD14	0.279781015
DDX5	0.140936997
OVOL1	0.131483063
PPP1R1C	-0.313360877
NDUFS7	-0.17301353
ARSI	-0.494604772
SSR1	0.157731406
DDC	-0.309939796
LY6H	-0.510156746
ZNF257	-0.382314082
OR10Q1	0.189886596
CD44	-0.26859562
MYADML	-0.517251735
PMCHL2	0.155425729
KERA	-1.022400492
KLKB1	-0.316968919
OR4A16	-0.312730861
HDAC5	0.131377331
OR2A20P	-0.279056765
MOGAT3	0.271723109
DEDD2	-0.176124439
NDUFS2	0.139253087
KRTAP9.4	-0.204206486
SLC35A4	-0.115208274
FBXO33	-0.156971035
ZBTB8OS	0.143120777
RPA2	0.140277817
DGKZ	-0.151779187
GLUD2	0.261640594
OR10A4	-0.170096972
IL6	-0.573735597
CD36	0.437068607
CHST3	0.259568347
TNFSF9	0.447903489
ARFGEF2	0.155898006
S100A3	-0.379484977
SAMD9L	-0.297674584
DUSP3	-0.161604315
MRPL54	-0.199495429
ZNF568	0.184568084
USP9Y	0.681560309
LBX2	-0.312782513
NOTCH2	0.157803088
FLG2	-0.137621967
REST	0.123747771
AP4E1	0.158901594
EIF5	0.150817465
DDB2	0.185016242
LFNG	-0.302488846
VDAC3	0.163612283
CRTAM	-0.328967833
ADAM17	-0.169003472
CCNA2	0.178076757
DNAJB6	-0.126456267
SULT6B1	-0.243377607
IRF6	0.406596129
CDH4	0.353944321
DUSP7	-0.141644067
ZW10	0.15847971
KIF1B	0.142143355
UROD	-0.15583543
LIG1	0.144363079
MRC2	-0.222606121
PLXND1	-0.16699631
NCBP2	0.162455041
SVOP	0.101985795
NFATC2	-0.276790275
RFX4	0.248399214
SOX1	0.43689533
OBSCN	0.334736098
PER2	0.188219756
STK39	0.223322253
SMYD2	0.175701796
CDC42EP1	0.191887667
MYOM2	0.509434664
ADAM32	0.250673318
PRPS1	0.143701315
AZI2	0.15755934
PAF1	-0.135132582
ACTR3	0.285787359
ACTR1B	-0.156646805
FNDC1	-0.536817228
SNN	-0.156398771
ANGPTL3	0.318387474
GAK	-0.127640836
INSM2	0.222705612
FCHO2	0.188570594
SLC25A34	-0.266134082
KRTAP19.7	0.112027214
METTL6	0.143228264
ID1	0.317330145
C2orf16	0.240004492
CD177	-0.361375167
GNL1	-0.129713245
KLF14	0.383666398
MRPS6	-0.206049931
C6	0.264251662
SSRP1	0.149449488
GIPC3	-0.298104056
ZNF133	-0.163875859
EXT2	-0.131767295
HOXA3	0.271815865
APH1B	-0.16169493
COL18A1	-0.24392989
HECTD1	0.164159126
CCDC15	0.22922287
SULT1B1	-0.473549475
RBMY1A1	-0.211439454
NPEPPS	0.133541345
RDH5	-0.303084009
FBXO11	0.136769764
PALM	0.400893147
CPEB1	0.370404637
MED31	-0.163852524
ZNF672	-0.190584358
KLK1	0.530671536
SORCS3	0.136626891
TOR1AIP1	0.166404328
CEACAM16	-0.295743772
PPFIA3	0.218451791
C19orf33	-0.443396324
DPRXP4	-0.445331011
FZD8	0.273579274
OR4F6	-0.151044923
BCAR3	-0.237825444
ECEL1	0.419682539
SGCE	-0.320349357
KCNJ1	0.13924424
PAK1	-0.19257309
SLC4A7	-0.211846215
PADI4	0.311811721
PPP1R11	-0.149942895
ZNF709	0.18998104
FBXL22	-0.281525012
SERF2	-0.170426494
SCN9A	-0.372496153
GNG8	-0.525943193
NEUROG2	0.402242651
ASCL2	-0.386853996
C8B	-0.240531585
FOLR1	0.549840852
DUSP13	0.439291516
SP5	0.466313572
ROPN1	0.302611791
FABP3	0.312782352
SNTB2	-0.162686691
SLC25A11	-0.118113072
TBX4	0.545020024
WDR64	0.37501165
SRPX	-0.409708057
UBR1	0.136865407
E2F7	0.266740353
